Removed Member From Class: ClassName=RF Member=NetC45A_1
Removed Member From Class: ClassName=RF Member=NetC45A_2
Removed Member From Class: ClassName=RF Member=NetC45B_1
Removed Member From Class: ClassName=RF Member=NetC45B_2
Removed Member From Class: ClassName=RF Member=NetC45C_1
Removed Member From Class: ClassName=RF Member=NetC45C_2
Removed Member From Class: ClassName=RF Member=NetC45D_1
Removed Member From Class: ClassName=RF Member=NetC45D_2
Change Component Designator: OldDesignator=C45A NewDesignator=C45DA
Change Component Designator: OldDesignator=FB8C NewDesignator=FB8DC
Change Component Designator: OldDesignator=FB8D NewDesignator=FB8DD
Change Component Designator: OldDesignator=J7A NewDesignator=J7DA
Change Component Designator: OldDesignator=J7B NewDesignator=J7DB
Change Component Designator: OldDesignator=J7C NewDesignator=J7DC
Change Component Designator: OldDesignator=J7D NewDesignator=J7DD
Change Component Designator: OldDesignator=L3A NewDesignator=L3DA
Change Component Designator: OldDesignator=L3B NewDesignator=L3DB
Change Component Designator: OldDesignator=L3C NewDesignator=L3DC
Change Component Designator: OldDesignator=L3D NewDesignator=L3DD
Change Component Designator: OldDesignator=L4A NewDesignator=L4DA
Change Component Designator: OldDesignator=L4B NewDesignator=L4DB
Change Component Designator: OldDesignator=L4C NewDesignator=L4DC
Change Component Designator: OldDesignator=L4D NewDesignator=L4DD
Change Component Designator: OldDesignator=L5A NewDesignator=L5DA
Change Component Designator: OldDesignator=L5B NewDesignator=L5DB
Change Component Designator: OldDesignator=L5C NewDesignator=L5DC
Change Component Designator: OldDesignator=L5D NewDesignator=L5DD
Change Component Designator: OldDesignator=L6A NewDesignator=L6DA
Change Component Designator: OldDesignator=L6B NewDesignator=L6DB
Change Component Designator: OldDesignator=L6C NewDesignator=L6DC
Change Component Designator: OldDesignator=L6D NewDesignator=L6DD
Change Component Designator: OldDesignator=R44A NewDesignator=R44DA
Change Component Designator: OldDesignator=R44B NewDesignator=R44DB
Change Component Designator: OldDesignator=R44C NewDesignator=R44DC
Change Component Designator: OldDesignator=R44D NewDesignator=R44DD
Change Component Designator: OldDesignator=R45A NewDesignator=R45DA
Change Component Designator: OldDesignator=R45B NewDesignator=R45DB
Change Component Designator: OldDesignator=R45C NewDesignator=R45DC
Change Component Designator: OldDesignator=R45D NewDesignator=R45DD
Change Component Designator: OldDesignator=R46A NewDesignator=R46DA
Change Component Designator: OldDesignator=R46B NewDesignator=R46DB
Change Component Designator: OldDesignator=R46C NewDesignator=R46DC
Change Component Designator: OldDesignator=R46D NewDesignator=R46DD
Change Component Designator: OldDesignator=R47A NewDesignator=R47DA
Change Component Designator: OldDesignator=R47B NewDesignator=R47DB
Change Component Designator: OldDesignator=R47C NewDesignator=R47DC
Change Component Designator: OldDesignator=R47D NewDesignator=R47DD
Change Component Designator: OldDesignator=R48A NewDesignator=R48DA
Change Component Designator: OldDesignator=R48B NewDesignator=R48DB
Change Component Designator: OldDesignator=R48C NewDesignator=R48DC
Change Component Designator: OldDesignator=R48D NewDesignator=R48DD
Change Component Designator: OldDesignator=R49A NewDesignator=R49DA
Change Component Designator: OldDesignator=R49B NewDesignator=R49DB
Change Component Designator: OldDesignator=R49C NewDesignator=R49DC
Change Component Designator: OldDesignator=R49D NewDesignator=R49DD
Change Component Designator: OldDesignator=R50A NewDesignator=R50DA
Change Component Designator: OldDesignator=R50B NewDesignator=R50DB
Change Component Designator: OldDesignator=R50C NewDesignator=R50DC
Change Component Designator: OldDesignator=R50D NewDesignator=R50DD
Change Component Designator: OldDesignator=R51A NewDesignator=R51DA
Change Component Designator: OldDesignator=R51B NewDesignator=R51DB
Change Component Designator: OldDesignator=R51C NewDesignator=R51DC
Change Component Designator: OldDesignator=R51D NewDesignator=R51DD
Change Component Designator: OldDesignator=R52A NewDesignator=R52DA
Change Component Designator: OldDesignator=R52B NewDesignator=R52DB
Change Component Designator: OldDesignator=R52C NewDesignator=R52DC
Change Component Designator: OldDesignator=R52D NewDesignator=R52DD
Change Component Designator: OldDesignator=R53A NewDesignator=R53DA
Change Component Designator: OldDesignator=R53B NewDesignator=R53DB
Change Component Designator: OldDesignator=R53C NewDesignator=R53DC
Change Component Designator: OldDesignator=R53D NewDesignator=R53DD
Change Component Designator: OldDesignator=R54A NewDesignator=R54DA
Change Component Designator: OldDesignator=R54B NewDesignator=R54DB
Change Component Designator: OldDesignator=R54C NewDesignator=R54DC
Change Component Designator: OldDesignator=R54D NewDesignator=R54DD
Change Component Designator: OldDesignator=R55A NewDesignator=R55DA
Change Component Designator: OldDesignator=R55B NewDesignator=R55DB
Change Component Designator: OldDesignator=R55C NewDesignator=R55DC
Change Component Designator: OldDesignator=R55D NewDesignator=R55DD
Change Component Designator: OldDesignator=U4A NewDesignator=U4DA
Change Component Designator: OldDesignator=U4B NewDesignator=U4DB
Change Component Designator: OldDesignator=U4C NewDesignator=U4DC
Change Component Designator: OldDesignator=U4D NewDesignator=U4DD
Change Component Designator: OldDesignator=U5A NewDesignator=U5DA
Change Component Designator: OldDesignator=U5B NewDesignator=U5DB
Change Component Designator: OldDesignator=U5C NewDesignator=U5DC
Change Component Designator: OldDesignator=U5D NewDesignator=U5DD
Change Component Designator: OldDesignator=U6A NewDesignator=U6DA
Change Component Designator: OldDesignator=U6B NewDesignator=U6DB
Change Component Designator: OldDesignator=U6C NewDesignator=U6DC
Change Component Designator: OldDesignator=U6D NewDesignator=U6DD
Added Component: Designator=C1A(SMD-0603C)
Add component (AddParameter): Name = "@ qty"; Value = "0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Applications"; Value = "Automotive"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheets"; Value = "http://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRT188C81C106ME13-01.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Digi-Key Part Number"; Value = "490-12286-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Factory Stock"; Value = "0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Features"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height - Seated (Max)"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Image"; Value = "//media.digikey.com/Renders/Murata%20Renders/0603%28LQG18%29.jpg"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Spacing"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Style"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Murata Electronics North America"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Minimum Quantity"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "Surface Mount, MLCC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-55°C ~ 105°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package / Case"; Value = "0603 (1608 Metric)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Cut Tape (CT)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "GRT188C81C106ME13D"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Status"; Value = "Active"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Quantity Available"; Value = "5439"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Ratings"; Value = "AEC-Q200"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "GRT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Size / Dimension"; Value = "0.063" L x 0.031" W (1.60mm x 0.80mm)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "X6S"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Thickness (Max)"; Value = "0.035" (0.90mm)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "±20%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Unit Price (USD)"; Value = "0,46"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "10µF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage"; Value = "16V"; VariantName = "[No Variations]"
Added Component: Designator=C2A(SMD-0603C)
Add component (AddParameter): Name = "@ qty"; Value = "0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Applications"; Value = "Automotive"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheets"; Value = "http://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRT188C81C225KE13-01.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Digi-Key Part Number"; Value = "490-12287-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Factory Stock"; Value = "0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Features"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height - Seated (Max)"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Image"; Value = "//media.digikey.com/Renders/Murata%20Renders/0603%28LQG18%29.jpg"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Spacing"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Style"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Murata Electronics North America"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Minimum Quantity"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "Surface Mount, MLCC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-55°C ~ 105°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package / Case"; Value = "0603 (1608 Metric)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Cut Tape (CT)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "GRT188C81C225KE13D"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Status"; Value = "Active"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Quantity Available"; Value = "5939"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Ratings"; Value = "AEC-Q200"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "GRT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Size / Dimension"; Value = "0.063" L x 0.031" W (1.60mm x 0.80mm)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "X6S"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Thickness (Max)"; Value = "0.035" (0.90mm)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "±10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Unit Price (USD)"; Value = "0,21"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "2.2µF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage"; Value = "16V"; VariantName = "[No Variations]"
Added Component: Designator=C3A(SMD-0402C)
Add component (AddParameter): Name = "@ qty"; Value = "0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Applications"; Value = "Automotive"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheets"; Value = "http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Digi-Key Part Number"; Value = "490-7998-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Factory Stock"; Value = "0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Features"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height - Seated (Max)"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Image"; Value = "//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Spacing"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Style"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Murata Electronics North America"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Minimum Quantity"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "Surface Mount, MLCC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-55°C ~ 125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package / Case"; Value = "0402 (1005 Metric)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Cut Tape (CT)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "GCM155R71C104KA55J"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Status"; Value = "Active"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Quantity Available"; Value = "618705"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Ratings"; Value = "AEC-Q200"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "GCM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Size / Dimension"; Value = "0.039" L x 0.020" W (1.00mm x 0.50mm)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "X7R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Thickness (Max)"; Value = "0.022" (0.55mm)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "±10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Unit Price (USD)"; Value = "0,1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "0.10µF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage"; Value = "16V"; VariantName = "[No Variations]"
Added Component: Designator=C4A(SMD-0402C)
Add component (AddParameter): Name = "@ qty"; Value = "0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Applications"; Value = "Automotive"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheets"; Value = "http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Digi-Key Part Number"; Value = "490-7998-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Factory Stock"; Value = "0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Features"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height - Seated (Max)"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Image"; Value = "//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Spacing"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Style"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Murata Electronics North America"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Minimum Quantity"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "Surface Mount, MLCC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-55°C ~ 125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package / Case"; Value = "0402 (1005 Metric)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Cut Tape (CT)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "GCM155R71C104KA55J"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Status"; Value = "Active"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Quantity Available"; Value = "618705"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Ratings"; Value = "AEC-Q200"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "GCM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Size / Dimension"; Value = "0.039" L x 0.020" W (1.00mm x 0.50mm)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "X7R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Thickness (Max)"; Value = "0.022" (0.55mm)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "±10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Unit Price (USD)"; Value = "0,1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "0.10µF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage"; Value = "16V"; VariantName = "[No Variations]"
Added Component: Designator=C5A(SMD-0603C)
Add component (AddParameter): Name = "@ qty"; Value = "0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Applications"; Value = "Automotive"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheets"; Value = "http://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRT188C81C106ME13-01.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Digi-Key Part Number"; Value = "490-12286-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Factory Stock"; Value = "0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Features"; Value = "-"; VariantName = "[No Variations]"
